flowrate,temperature,volume,cod_in,tss_in,nh4_in,no3_in,po4_in,hrt_hours,srt_days,cod,tss,nh4,no3,po4,biomass,cod_removal
1668.1959378254712,14.94791818499178,3023.3386441246566,589.9079609328919,125.33329634196673,11.872637823785162,2.4699540962225948,0.0,1.8123402506696202,3.8349367102194067,376.1483305441141,200.25567980339633,10.571176959659292,3.033663095654831,0.0,72.05337716383083,36.2360986026929
841.1859370737723,24.37838819862168,7752.248117200604,755.0720710260783,274.3183419101185,31.74196669273057,0.11401935514848749,0.0,9.21585558618383,54.32659892660853,83.94390354896314,477.20458123036326,8.334033893827174,3.166625079819155,0.0,355.80861735610154,88.88266342113667
1473.3166616763206,14.973534960138283,8289.41363460153,494.42419661271254,381.34793649249485,31.30702304756292,1.334878315459468,0.0,5.626362512706496,42.31389759788597,31.225118787255656,481.2750212068055,28.734814935433725,4.10997647267112,0.0,48.54332109762928,93.68454881432217
2152.5838483887155,14.218506757585125,10231.916885686625,737.6964631038601,142.07472669958324,14.88590835109496,3.3612004651990586,0.0,4.75331861908449,8.178617881712949,133.3790227484115,440.6695528887114,24.994617788424424,4.6382524008775246,0.0,351.3444111907115,81.91952524928493
715.4818919117931,22.446846146986196,12315.520608900226,749.6071070825648,169.06419726846423,18.59003363748764,1.8546114193121936,0.0,17.212903286752255,24.88350004108693,37.48035535422822,931.3484023712895,8.99776517219209,3.254323644178311,0.0,828.0571153220401,94.99999999998666
1081.8356762802373,16.52645590004557,14893.257896781719,509.0342775390287,176.78952717028082,17.407351791190816,0.22455309696164494,0.0,13.766654422037925,24.18746580897018,48.28631546629237,312.59247534760567,47.33781568751862,8.005742465110552,0.0,244.15128448356054,90.51413282034034
2281.5849817570497,15.60486593310565,2322.5333528612136,736.067983818718,255.65750811593472,30.4269847028087,3.3083063158388053,0.0,1.017947335484576,3.6685918777058832,342.19813575335183,386.29417826757987,30.187679231019906,3.9266726565409393,0.0,72.98368815842373,53.50998232825871
2373.6263010675584,18.990741872812652,13243.868571724503,344.58234500341086,136.8273797234458,16.897794248102233,0.8963415407886954,0.0,5.579592948463691,18.222398988324674,59.79459086842538,236.06198539836566,21.370863169731308,1.7732745046645044,0.0,112.02276650237093,82.64722736510674
2054.809676482355,11.977333266797816,10487.221430580004,783.0958556365804,250.2223558607027,10.62713294686907,1.1482801499942763,0.0,5.103743451575117,12.042869352062509,124.05410217976548,508.4891407310711,1e-10,0.17484509561760767,0.0,326.22289156207273,84.15850354885079
1888.5248712857729,11.9658662733597,2732.5532511048245,548.6699655325415,159.9326954980173,42.19332083271107,3.694920019577709,0.0,1.4469246832022964,4.0355239926591935,293.76239886755883,245.95293484052485,40.74741450476009,4.3828942695929225,0.0,60.51165468993275,46.45917995849622
1101.8973835618795,10.372892370793846,8772.772592575546,493.15042721092,298.85926382907473,22.890080209692478,4.624042146560136,0.0,7.961515040735997,43.377915509775946,36.88717526251525,429.1298821395278,21.678539275770973,8.549004659907146,0.0,81.60034810986129,92.52009666276967
2158.8572297654728,19.046607360080884,6776.001969831525,678.090252995097,169.7922225899301,37.27071193150049,4.338694768880056,0.0,3.1386985097516775,8.358066633972397,328.5998954404574,302.05850133371047,30.251545597875975,5.480525211608058,0.0,140.9587502454551,51.54038949991612
1803.8620511599484,22.248531451358655,2473.8931179577494,720.494379051395,236.16906462288992,20.649806334891153,3.730071401217232,0.0,1.3714425204338363,2.8771911845330975,348.41130617254083,361.2479127721985,18.504726089016383,4.284647116325591,0.0,77.65430413937715,51.64274471769507
792.3464883853966,14.270801235069033,3150.587532688821,694.7985142738048,193.10040217722235,23.114557151273562,0.8276586136763908,0.0,3.976274999475202,29.96692038622343,227.8751746045815,378.8154849902154,8.803215417314378,1.3387961843654663,0.0,214.59062801227896,67.20269690807356
610.7908183285202,14.769866454280741,8063.367318311221,304.7848825615116,116.01457978815262,40.632153705977785,1.968152284160141,0.0,13.201520187185025,20.93223444510628,26.77654862525061,193.34623598605964,32.290463067245696,6.206052566067145,0.0,149.86552844634738,91.21460736496779
586.9501240255839,10.73881179891391,6230.597938434003,308.89904575791445,171.0234613313188,27.598971972869005,2.0813121285159615,0.0,10.615208487735874,58.646542737104625,28.339075862531615,237.1940028494863,19.605758532290427,5.14028923193399,0.0,91.12720500541712,90.82578070353087
2166.917107577119,24.693560208798893,12228.36232383031,231.17711987906256,377.45256070541865,21.212308517144706,4.513265719638086,0.0,5.643207246401376,11.163836337943717,16.463835022975502,224.0319629073831,19.749951881792413,5.870775143595184,0.0,21.175511480602438,92.8782593054242
2057.9927091562577,15.776342441505303,9953.88579731954,280.7313250478883,260.8204107842912,38.854471983092616,2.3139968279675793,0.0,4.8366963366942475,23.725456226268996,18.832598640352742,273.7325637325347,37.72785307852355,3.626801219987232,0.0,25.00926830078054,93.29159343470481
1455.7545480474917,15.691961195903936,10600.406836383236,450.133621156931,169.7709821586621,26.487660242181132,1.6374778220627273,0.0,7.281726751670375,10.563718080861554,49.68071060683677,303.2486810622552,16.341397065728387,3.0211139021618854,0.0,198.91946400929476,88.96311933351086
2332.696039076356,22.06587741920616,8458.111864920364,488.54625698004713,198.50836150140663,39.75597856777513,3.26293670280051,0.0,3.6258954116754105,12.379574963159635,125.3310243960653,326.8480160187961,33.77914987253276,4.51503243038721,0.0,104.7084510451532,74.34612943904226
1969.7863246205816,11.42643622344902,11160.018795799977,321.442755875431,308.43943864554944,15.944627678569477,3.071898702709599,0.0,5.665598677536565,8.312644978068993,21.454402438022445,312.5806554470667,15.601681224759911,4.672216382420092,0.0,29.923965144303356,93.32559155685665
774.8158600756044,24.190405942259954,4547.36695374862,775.3281475454482,340.265252825529,42.23148518982005,3.9755741949154295,0.0,5.8689647283483595,33.1524639325465,76.17468215356041,577.6682162944893,22.42013552509473,6.7579989423517155,0.0,271.7138069785543,90.17516874697301
1732.3314000482426,21.45885085009882,12189.426031168932,302.7747824556733,269.48518344173254,30.96933188415523,2.613158877565614,0.0,7.036428497936063,14.666679616033084,21.220842704794407,291.70325915286185,29.227479806923405,4.8345179940845995,0.0,30.78857966968194,92.99121197192135
2362.4724713802034,21.614821242127647,10397.239786320297,271.84015310067366,135.13106977003315,20.727633006207657,2.0930415039518975,0.0,4.400999339580038,6.6780975048083775,48.4874979041751,208.4041504896747,17.71404678545154,2.9679280369352012,0.0,47.7066328268991,82.16323182903074
2025.0642941413046,24.041911950636162,7130.656520782546,362.3209645461054,209.25760533161622,17.092524188124983,0.7389168627109582,0.0,3.5212000633324014,6.312527682682954,41.161184640824914,312.15490663594494,15.293137327195314,1.8056743644305449,0.0,44.31851228965485,88.63957963558934
1605.9861305057998,20.766403540054654,14316.725240053776,761.6839921030773,334.0904481728177,26.93617630663718,4.93315772462161,0.0,8.914600797669886,14.14297160616613,80.42108801414838,521.2233812781366,10.74403646559278,6.984771011959358,0.0,309.9835579155329,89.4416728134067
1774.1477679824152,22.380992667944817,5135.026354817258,273.1530070010675,276.47739999076623,10.553620864987128,2.2715898092087325,0.0,2.894362266485209,7.510246011292833,17.233556251319186,268.6786081639072,10.280914385987415,2.9868977535580603,0.0,22.634515177447152,93.6908780757988
1103.8547828849833,14.258626567960585,12716.552115253135,751.0651373093325,334.38821062945476,21.700007467334697,4.3960001215387265,0.0,11.52013137273161,16.012128437654578,78.26012601904267,481.25358035670314,1e-10,1.9016681194757075,0.0,326.9644446969872,89.58011467561826
1831.3694722130738,12.145328127499525,11874.75116969106,590.0750093352782,127.13221809523982,11.304977644201124,1.2041402902057352,0.0,6.484082731455224,9.73026525508907,67.15081842214512,374.62696100379077,48.63595976431757,2.0076847980603056,0.0,301.30721823368975,88.61995214849198
1812.5380786549804,13.578292309410827,12891.72380092302,221.69762629681773,101.62895023861014,19.195461473111955,4.007409054297076,0.0,7.112525774073396,11.842794902461298,34.17127518232389,159.89791487943086,14.522754560829506,4.712099074275541,0.0,63.50115737475964,84.58653989530136
2355.5908603445605,11.873855189584646,8063.433862701811,663.2650394626284,309.4362351935912,11.806808479617988,1.008910553595277,0.0,3.4231045800213136,6.873605885645151,128.26415183975772,494.12765471080377,8.53544823624361,2.6065921148955953,0.0,126.74342669608218,80.6617047170651
2202.26219952387,24.703071773480225,9561.610483678975,293.1277954646545,320.3863275805485,22.184143809301013,3.5495234864065193,0.0,4.341722109994985,8.864540000461709,19.148394413468985,286.7337157895349,21.074784230848657,4.660166772635514,0.0,25.497561185298068,93.46756100590335
584.7011031603342,24.70040769331289,7419.848994418858,730.4874268200903,312.8734855301862,14.127445262088912,0.9176661444015949,0.0,12.689986309781629,25.286664561081178,79.84653170466748,449.38155169552005,1e-10,1.3498631910844785,0.0,331.39838934565984,89.06941738172686
1644.8262999172746,19.738497328679635,14168.321735737258,287.0781527990298,383.80733606742854,29.807061881875512,3.498879722945331,0.0,8.613871103866618,20.267376775099518,20.67187345028371,274.24338734638525,27.013252040392032,5.9038742933219694,0.0,31.48352944120157,92.79921747833066
1308.068781481532,16.41854820522025,9553.825658512797,484.50123768957087,135.76525785932338,22.513399560156582,1.5235230188041564,0.0,7.303763986853991,19.896572692682394,52.08031359401947,310.6348992699496,5.382591372102124,3.0443353041545427,0.0,243.1441625842358,89.25073672827472
1317.5662188573942,17.111990126352556,4158.300154858954,330.5771160181772,276.49187452270246,11.622692542481367,2.092000220784302,0.0,3.156046425101177,6.868987190835507,20.748101690278933,324.92805059698395,10.87600708630497,3.05803111713221,0.0,27.94727231648104,93.7236727272017
1904.0043622207427,16.47127292769835,9764.1747331748,588.769089320726,295.72991695630947,30.439101452521836,2.745721917998397,0.0,5.1282312829295815,11.991836008597591,66.54488873740047,469.2757166555907,20.63923466812441,4.717106018219164,0.0,138.88143612240964,88.69762527544125
1973.4113769644405,14.71676037616302,12723.35307283096,731.8417320342246,376.31715918855747,33.41238016332561,3.9993520538191825,0.0,6.447390149540131,34.020647405396076,62.26093126635003,587.0506735971378,19.538704086866296,7.4488565544859,0.0,197.57124051073313,91.4925688791633
644.1182941458874,14.70840054702984,11397.6959341512,705.1959266236779,116.67037507206336,25.035851822569562,0.864972225957969,0.0,17.695035271843587,28.711534731181807,52.1275194137917,432.49987439877077,2.823805921578686,2.7495099800024425,0.0,349.01399443038196,92.6080799043513
2213.096047149116,24.376437713514584,14936.50261617092,423.35694391492893,146.08386971819044,15.385265013920245,1.8245968053912627,0.0,6.749143416261551,22.01451996292286,52.52700658916953,277.039867642988,20.555189757800157,3.659224830891895,0.0,193.3283534750648,87.59273767817906
1875.3300983321851,17.87632454450892,3292.518259616142,623.2438192904076,216.35250854909492,10.48274402390543,1.0452882930112073,0.0,1.755700643073092,2.823656878716067,276.5158312495883,333.7352584218171,8.852948177121071,1.6956633650941826,0.0,73.72912925357916,55.6328000870647
1438.6538683808026,14.380889954717926,7862.76559362221,290.4037842879441,154.27799566926043,12.00920900384255,1.1642614247185312,0.0,5.465362980236318,13.138713406633638,38.68795325710416,233.68729075743155,13.278294658064679,2.499665215591655,0.0,53.677611364631346,86.67787565097846
668.2306691137641,21.443545285592936,1813.5187441002627,346.2004724334281,353.0765154287624,39.211707256042345,3.351016276756775,0.0,2.713911270348349,6.116318658252444,21.224232022268737,341.1203170423154,38.59466456077451,4.245862541344088,0.0,28.850035564141354,93.86938097655253
1176.912966594652,23.64328365807025,9219.735167517729,706.6873239723119,244.7717525761882,48.340698259652605,2.5239574145174903,0.0,7.833829203356169,24.15206124866977,89.47539011407457,450.34646313456045,26.13747813310434,6.561102939954444,0.0,330.9608639701777,87.33875830528123
1497.6339170629703,12.662598736554513,5743.978898534469,518.8466246027466,131.49391476882118,33.93848153481547,3.1541612018237117,0.0,3.835369133332038,28.432491967124687,203.15798125712732,257.0198468038534,25.351416424526988,3.6837282089962793,0.0,147.67541712160954,60.84430896844041
2354.9209170080535,20.54550198548339,9872.776822969681,468.92439695412287,192.26052172623585,10.329150533185704,1.3901105330040693,0.0,4.192402705188557,8.517428141064846,99.58109563086616,323.1269086437432,8.618741974432416,2.7784807978971,0.0,120.04764341352757,78.76393374333034
1455.0117472554657,23.002021573928896,2597.4569965709206,656.8595379104046,370.9983615892159,47.62957773552994,3.910025853690886,0.0,1.7851793990463698,4.648260468599946,89.72328592647094,556.9179517054188,45.55755571426915,4.93865747626448,0.0,71.04865147351053,86.34056738950648
1606.2076048225504,21.24975306902903,5850.900058382683,592.4614456894141,390.94453501167084,22.970271046955737,3.668767487189581,0.0,3.642679838406739,25.196968896440772,35.26389985950178,568.8813852305447,22.091885000456415,5.55815160233161,0.0,52.51422506818203,94.04789963700217
2054.6862550583573,21.90523225839959,2187.469812365649,493.81984509014353,395.66205084847786,36.76137188823025,2.0578800109702993,0.0,1.064624736248854,1.7707272394915845,28.18218451824899,488.40703229240034,36.60574643527688,2.570236433181393,0.0,38.133414034163934,94.29302309365382
2349.4033344397776,20.12958443001226,10985.614748363774,693.549854370459,111.09121816035227,12.191431254123307,0.54641145557279,0.0,4.67591689656954,7.314418257448034,155.6982687194577,387.468606270576,5.316702214834641,1.2840002601951341,0.0,315.0914421353175,77.5505296788237
1978.8629369530197,10.067501874094887,8204.810789628897,680.5229552639792,114.68911294698377,26.967743893755188,4.290626523124116,0.0,4.146224903409613,30.096495913704263,211.2998153306812,351.62625785873956,12.044250758710554,5.2825643665982245,0.0,266.6363351493011,68.95037651614314
1302.7111151067759,22.80017006716089,5185.211115664677,737.3809288302181,301.4838426567576,27.100480442825386,1.7401571170475716,0.0,3.980323078182744,11.113128696486818,144.52968739322054,516.5495859531085,13.65572233452212,3.431629908788458,0.0,196.27628678671758,80.39958971782704
1049.650101510134,22.111474089644226,14982.407180934708,731.9345373031215,156.2781045818474,20.60449262751993,3.5881957382078378,0.0,14.273715745255952,39.13124632676652,36.59672686525606,475.2244764782005,1.6705917744998169,4.371606851023607,0.0,382.34037563430445,94.99999999998634
773.6425560592526,23.72948140428332,7956.832345824892,544.9231577738201,399.2740111788752,36.78457781860173,1.96184546460897,0.0,10.284894856812254,30.3186140678708,34.99150077671811,514.7181833408665,30.689370611956022,7.420584622215253,0.0,74.7320708151754,93.57863576221109
634.3333376955338,16.305726572579157,14428.929819824063,321.18742261326895,105.30063429997367,36.26439645125694,1.7164623118945388,0.0,22.74660491949366,51.17185472683165,26.050590280070633,191.9578099382726,22.497447590466358,13.005551348043605,0.0,149.9843003148617,91.88928692533602
1069.0817502236505,21.13476924126965,9270.427118292726,738.1980792637971,170.52913506419785,30.82706604695877,2.6477102764253617,0.0,8.671392170293212,28.94033606927949,87.63691132885984,454.9167986204557,7.630142764091015,6.043672239821042,0.0,364.8339835934175,88.1282661401314
982.7441232533258,21.879616377120612,11973.53753125999,393.4954083011992,146.63246922502674,22.74611199625513,2.807446972071923,0.0,12.183779325611418,30.027474185020033,42.85885976069735,245.09303390370164,36.271919600197,6.719347153854709,0.0,187.80485328821877,89.10816775582519
2489.4034978700497,18.432561006063583,2426.5182024036285,604.7584861874145,344.3915329353648,45.441542630320264,0.9258967247678379,0.0,0.9747388097107494,1.4061241068854917,87.43082102932411,513.0150814193735,47.33181038224025,1.4429515899055256,0.0,56.22298846413774,85.54285338259324
1525.4641286002227,13.690999172574077,1917.4260748573538,459.7834957206603,110.75282542544895,14.635120785857145,0.20539546652423468,0.0,1.256946026398404,2.9254932709643513,283.75094697421565,170.07274975160095,14.230296005850098,0.6675680779080955,0.0,47.8015804938293,38.28596510854155
1125.139898057168,13.105308122872179,5229.001962970939,230.57628954493163,133.48011047476803,12.723780287194126,3.4909486280495674,0.0,4.647423819917952,12.561766717746528,27.309494668791515,196.8810557149942,11.828288353414509,4.396905370743224,0.0,28.860977051831117,88.15598311400974
503.32141534960107,14.996412415159568,7038.578282050295,267.2422225992185,358.8293691222634,17.052405156756095,2.4475100325360404,0.0,13.984261482618184,22.384767103603217,21.463309014369344,234.6146852872498,9.820916484507125,6.65706618748879,0.0,55.25443361289098,91.96859358314883
1020.6970868305001,14.961036130823,14025.384646248107,393.4942645806379,172.7448559084998,37.39419452342027,1.1412643773171027,0.0,13.740986260478278,34.65904543106317,39.45464018140052,248.07599579549512,23.63046305286185,4.205883035253639,0.0,182.1858331423794,89.97326168821066
1923.1160831935556,12.824829622170277,1437.9691806230237,290.2724069344844,114.21220600164456,22.873728294637555,0.04629890910561707,0.0,0.7477287477285877,1.5194972425946265,2e-10,21.275538240160948,1e-10,0.12682779123637522,0.0,21.275538239860953,99.9999999999311
983.2778174781715,19.28678629640461,3278.408805469406,541.527230258406,277.05861482983784,10.213362681034326,4.266847296711834,0.0,3.3341632926059432,5.26478763778898,87.4505599255125,429.23195854053677,8.298834608878455,5.61220597576046,0.0,87.72015788879327,83.85112418376767
1008.5269675083146,22.197390187301693,5457.587649598435,751.2762085416085,236.33722908959734,42.64553930916616,1.8076803931959966,0.0,5.411444438696619,11.263509453059019,93.47301867602906,494.56487641094327,20.621405557009957,3.8927692179615,0.0,346.82342049434396,87.55810211833001
932.7113904508028,10.2855122172623,3316.8286061448503,448.4156562735418,195.2906903090685,11.342564654486386,1.7323932770359045,0.0,3.55611461391261,6.526720506660064,106.2303189867741,313.6021842097924,6.693768318168722,2.8010669925367497,0.0,87.19995595660816,76.30985504173128
1977.1607729147654,20.39643140394552,3421.2151101890927,390.29190267798725,367.00583713530864,15.671185378598194,0.7185933072776707,0.0,1.730367685347852,2.4198757403317064,22.760169736668352,386.37504591744994,15.319325027927247,1.3433506365191694,0.0,31.728557369541356,94.1684237924232
508.015209466679,23.205704501915385,8506.805783559254,209.94788113853414,397.92537457915193,15.71094889833309,4.486510998770468,0.0,16.7451793273863,58.980109169457116,18.706606793285832,164.50151459348035,22.70035218757292,8.813036921012031,0.0,67.53162701956781,91.08988064473856
601.0393927440103,18.935706620285913,4237.927555615932,556.7405653345186,188.42655796082892,45.20389448306496,0.09080271957182029,0.0,7.050997999096067,25.903863233402816,57.08924792946425,367.29276537887137,27.62646590248705,2.872492252441746,0.0,268.2769335866949,89.74580774527143
1721.5402664708365,21.37633355777131,14767.839063901127,532.1245040537669,218.8499500177747,42.65963356219452,2.834688976596934,0.0,8.57827107011284,20.007637198311727,46.90556906005743,363.2382204996285,28.153206391647124,5.571081010608718,0.0,241.23339975828148,91.18522663348013
856.8835236436619,21.002423568442445,13297.120273351224,319.72519573969424,357.6948581673141,19.546633338548563,2.3490044408741397,0.0,15.518002046309482,36.07061902528225,24.283136475357345,268.52443503741654,26.21044864379069,7.958774421425736,0.0,84.52656446728395,92.40499754197427
1983.43282103947,22.98358808981542,12173.364101456662,638.6815859916773,334.88803900782545,14.707679356214884,4.5198664543902005,0.0,6.137522769778959,25.29493376804928,57.97582387066096,520.5464721889588,9.165695146669483,6.399395431906051,0.0,152.28066130825314,90.92257783185619
1987.2007302153038,15.919448322251235,5467.854840395325,213.88405674916785,393.7673901121839,33.02864891511643,4.437855442440217,0.0,2.751536247575205,5.871902871034577,13.685601397508385,210.3562003558111,32.57206383592219,5.020230807332238,0.0,17.476375191446564,93.60139245275391
1318.2799552495944,15.911604738896779,2835.521702367078,561.0648535206251,380.6144108699484,18.85339813377841,1.8860299144150194,0.0,2.1509252955531886,4.052712184273344,32.41612733091026,555.0325190651525,18.043867699972274,2.932828776523114,0.0,46.65224573993241,94.22239209469238
1178.9555084178055,14.171700353072318,3829.2334230366914,772.9390351134846,173.07902360758223,21.20429146695495,4.4051802595893506,0.0,3.2479880671456725,7.4975363092807585,388.5438220867125,323.66096756824265,10.775466958150268,5.168842235108632,0.0,172.66122832744765,49.73163413468105
1436.833282493542,17.432598349429277,2549.6890364146257,355.66390391272057,113.55193509682792,37.46338196386693,3.262596003763316,0.0,1.7745197494240852,5.97754372122865,173.2753447310965,175.239962144797,36.14518102536099,3.6990031131630827,0.0,41.584471212695554,51.28115537594221
2029.6071052144687,11.077332107543265,2929.1095029892726,726.0264783587716,370.49255606993154,54.20650073970396,4.764995663839907,0.0,1.4431904063913659,3.1947442180941383,157.28016464723297,558.3658917766963,52.4305881404419,5.537445912816722,0.0,77.15817596662686,78.33685556444516
1092.0657258200515,24.123082851071487,2689.17472421161,422.7515822529663,221.45648932796013,44.75588444535556,1.0340676375701585,0.0,2.4624660042253965,13.662348527604008,76.68905262765291,335.563244176309,42.915304838963465,1.9868460297241826,0.0,52.72019132235889,81.85954687172202
1029.0796223026223,20.6536780200398,12918.685091630854,707.8871216407742,153.84762170382623,30.24366849748568,1.2262948651160483,0.0,12.553630264997945,38.79447056592757,59.087782151476546,442.87121780123795,18.00610932664788,9.688325550175591,0.0,351.34299035528824,91.6529372628619
1561.7007885756288,21.660380699915386,8247.261298028207,349.04384231939093,173.43895046504363,23.853297671206775,4.439944143027899,0.0,5.280948411091114,12.061161981537166,49.338651520312744,271.12531441650526,18.456667369851107,5.80549023310589,0.0,77.09102228923493,85.86462629093865
1573.1360271541785,24.298082873577833,3290.0762879415397,460.7378508186142,139.52644986762024,22.34071374691278,2.410153797931753,0.0,2.091412459667157,8.549276254868687,228.4988121741071,219.4697943427025,19.737879362256717,3.135938793632764,0.0,60.34348348881151,50.40589528988715
1006.3692122532032,16.975211979839095,6606.317433433896,218.03274725670727,135.6859932220634,24.46898461670493,3.040646059572958,0.0,6.56450669694349,28.25347152460028,18.915635027209632,194.45938128018577,24.444306273841388,4.4932303951687,0.0,24.1519586518244,91.3244064182071
624.1262130803104,23.827786752324926,5468.190924512981,474.9572249219084,138.70901715461252,23.473885181696968,1.9646369578511664,0.0,8.76135437017665,22.08783825483888,43.916112949773165,305.8100722776797,6.379068706894144,4.34928977146581,0.0,241.37493009002807,90.75366987900989
1819.9026022585576,20.171410913197423,12844.105858310722,559.8172140295942,241.83519182769945,25.422113923973015,0.8861775062463628,0.0,7.057578709086285,18.106587601634317,55.69819595028659,406.0878128886079,26.319100092774466,2.1472779404419757,0.0,209.12533471051185,90.05064607617761
2284.975379374652,24.213033994989885,6128.696839791508,649.7711713537205,397.5423149492885,39.58508699288286,1.5124014056896407,0.0,2.6821719372174586,7.411687251985113,51.33168698311451,589.0436067854566,37.08010145582698,3.159288823249938,0.0,67.90794597377501,92.10003625181291
1623.6378601259987,15.135436499500813,6714.1933552341825,631.8695210129277,252.68024552540626,28.86854445675146,3.235358990716626,0.0,4.135277650345714,21.154023792810893,126.4695118143007,436.5775272698975,24.093573725602532,4.585468991754877,0.0,174.00003282986458,79.9848690894978
1835.6983176959727,23.654903652778785,3835.3137109386034,277.61768207496465,182.545757680514,22.758434496965315,3.3736827367463897,0.0,2.0892941252745683,3.8630921368694677,16.82694907955994,266.7016265849313,22.251319473502843,3.926953802674976,0.0,22.54343686504512,93.93880499477112
2405.8449369711316,15.995142027454552,10595.988090654198,566.0362897323043,176.5320793082142,24.422102275510728,4.880641953458539,0.0,4.404268923496852,12.232827576427313,136.5520883768656,345.525715453506,19.626945316044615,4.639985755859871,0.0,195.52311616061527,75.87573608726656
2250.215226645023,18.168226030620094,7857.5395852944785,566.1364666599475,233.1828659187929,48.42929692662531,1.6110783691146913,0.0,3.491905792944856,10.896311963946717,143.55465799560284,382.4351898325232,43.26370314665236,3.050797868808009,0.0,117.94758607660646,74.6430999503465
988.4100015317765,21.470008428429995,11676.26128747697,747.6031011533216,377.1623498495519,52.841222644884105,3.7249576288984425,0.0,11.813175978978181,29.992475912428773,74.34678928327665,502.07167785455937,28.27215348414991,11.399282320399438,0.0,298.8081937994097,90.05531288345615
980.4525522980064,13.282849131919484,12424.784234539637,586.8915166155743,186.79604083070035,27.956857412350065,2.049911941125216,0.0,12.672499250900161,57.44046688813196,62.09222622516006,356.83772085255424,6.879924900476496,8.104310243672888,0.0,279.7852903549781,89.42015270842096
515.0140655999998,11.735562509641442,6460.876262191409,401.6779811176242,339.25325070422576,16.224808155222213,3.871679505915256,0.0,12.545048171964748,53.257519999756994,28.444487499569902,363.1080736838011,16.701610827001176,9.902058362204366,0.0,74.8415915448588,92.91858432956013
807.9271651552529,12.06996276021858,12070.331634543914,453.68019952807606,285.90055779095843,54.13695154898654,0.34820318295697317,0.0,14.939875962982946,22.952311248689664,31.51964251123991,356.3742555148282,42.986433145147195,7.532871939238855,0.0,128.09225156189714,93.05245356882953
1826.9065144581734,17.511492236204173,10606.280818612106,267.1068814284063,349.75878547720214,24.495146150343224,2.76092464279665,0.0,5.805595817122438,8.117157771005807,18.659555605809253,258.8705489293625,22.77166044794406,4.3655562328121835,0.0,25.019044636033613,93.01419884578651
2498.8438184483757,16.918133287563606,6946.876947416383,509.87564158138457,128.5597260882592,47.93334020617053,1.5916319381451016,0.0,2.7800364697182056,5.311914541440347,269.34519181606555,216.21354625884567,44.426344304639365,2.2519074365277922,0.0,85.1971326042594,47.174336279197675
